dtype,family,maximum,minimum,missing,mode_fraction,model_utility,name,positive_gain_fold_fraction,status,unique_values,univariate_utility,definition,availability,final_selected,final_reason,correlation_clicks,correlation_carts,correlation_orders,duplicate_of,correlation,redundant_with
float32,repeat,14.683934211730957,0.0,0,0.953127644631556,0.00024293640045478578,repeat_all_h6_decay,1.0,capacity,17177,0.21817679528659573,Sum of exponential candidate all weights with 6h time constant,observed prefix,False,capacity,0.21484319296145912,0.16012562110386797,0.24775798276548236,,,
float32,repeat,19.14023780822754,0.0,0,0.953127644631556,0.000538289515431222,repeat_all_h24_decay,1.0,redundant,16854,0.21669227117311218,Sum of exponential candidate all weights with 24h time constant,observed prefix,False,redundant,0.2103895709982733,0.1586348798714032,0.2467714168531065,,0.9960785584287329,repeat_all_h72_decay
float32,repeat,21.633790969848633,0.0,0,0.953127644631556,0.0011734141493060404,repeat_all_h72_decay,1.0,retained,16161,0.21364768102363613,Sum of exponential candidate all weights with 72h time constant,observed prefix,True,selected,0.20740960065007613,0.15672114120273734,0.24315063099634554,,,
float32,context,151.0,0.0,0,0.4748420759786231,0.004598830908802323,query_clicks_count,1.0,retained,68,0.053826748915906934,Observed clicks: count,observed prefix,True,selected,0.0008735204664878869,0.040846511863035694,0.06914240551724574,,,
float32,context,1.0,0.0,0,0.8474980204780813,0.002458407539156978,query_clicks_share,1.0,retained,164,0.052454974427640196,Observed clicks: share,observed prefix,True,selected,0.004106588996446824,-0.038114280196747514,-0.06768338578161877,,,
float32,context,14.400534629821777,-1.0,0,0.9367000445514024,0.01308392215803672,query_clicks_last_age_hours,1.0,retained,519,0.006600493184796325,Observed clicks: last_age_hours,observed prefix,True,selected,-0.0010143852942648658,-0.0008639856462183388,0.010399764935840562,,,
float32,history,82079.0,0.0,0,0.002462972726370734,0.0005823612659127568,hist_clicks_all,1.0,redundant,6182,0.022505174429636225,Historical clicks count over all,fixed historical cutoff and observed prefix,False,redundant,-0.03691824537431937,-0.021310074939793738,-0.020700545683776946,,0.9971368093172825,hist_all_all
float32,history,257.0,0.0,0,0.23062062632657152,0.00019457227063805332,hist_clicks_h1,1.0,redundant,114,0.023184255407238754,Historical clicks count over h1,fixed historical cutoff and observed prefix,False,redundant,-0.0364200720019749,-0.022340433296097428,-0.021400197030353396,,0.9963489349439307,hist_all_h1
float32,history,0.6000000238418579,0.0,0,0.23062062632657152,0.0005632518981861523,hist_clicks_h1_share,1.0,capacity,12468,0.005282249273360165,Share of historical clicks activity in last 1 hours,fixed historical cutoff and observed prefix,False,capacity,-0.0019394584863121202,-0.003721396957832912,-0.006619807228965133,,,
float32,history,1975.0,0.0,0,0.08567682140334971,0.002131677817888037,hist_clicks_h6,1.0,retained,466,0.024590486975690756,Historical clicks count over h6,fixed historical cutoff and observed prefix,True,selected,-0.03903790294915422,-0.024069684677176854,-0.022442985462703794,,,
float32,history,0.9509803652763367,0.0,0,0.08567682140334971,0.0007601917088243163,hist_clicks_h6_share,1.0,retained,23775,0.0039332501668359774,Share of historical clicks activity in last 6 hours,fixed historical cutoff and observed prefix,True,selected,-0.0028646421886205998,-0.006579281937913068,-0.0027883356109999952,,,
float32,history,4151.0,0.0,0,0.05606472988037268,0.00025473197944999746,hist_clicks_h12,1.0,capacity,726,0.024509785395095653,Historical clicks count over h12,fixed historical cutoff and observed prefix,False,capacity,-0.038914044717651634,-0.024032004450607117,-0.022347965980247263,,,
float32,history,0.9558823704719543,0.0,0,0.05606472988037268,0.0006183466711300054,hist_clicks_h12_share,1.0,capacity,28620,0.0044962158955021495,Share of historical clicks activity in last 12 hours,fixed historical cutoff and observed prefix,False,capacity,-0.004608896952855539,-0.007379581960182968,-0.0030357526869361747,,,
float32,history,9407.0,0.0,0,0.042545616550554166,0.000499110519259849,hist_clicks_h24,1.0,capacity,928,0.02155451050890265,Historical clicks count over h24,fixed historical cutoff and observed prefix,False,capacity,-0.034813549043042645,-0.021160653520613377,-0.019541599247357294,,,
float32,history,0.9955257177352905,0.0,0,0.042545616550554166,0.0008664342449095432,hist_clicks_h24_share,1.0,redundant,31399,0.006670312014118826,Share of historical clicks activity in last 24 hours,fixed historical cutoff and observed prefix,False,redundant,-0.009426202205170441,-0.008789833148242509,-0.005151236415215049,,0.9953598927127396,hist_all_h24_share
float32,history,24216.0,0.0,0,0.017022915762830902,0.0005848574198073076,hist_clicks_h72,1.0,capacity,1832,0.024918489969336113,Historical clicks count over h72,fixed historical cutoff and observed prefix,False,capacity,-0.04030289194380837,-0.024278135416177134,-0.022674600250170228,,,
float32,history,0.997890293598175,0.0,0,0.017022915762830902,0.020667625910472047,hist_clicks_h72_share,1.0,retained,40449,0.006767702280920994,Share of historical clicks activity in last 72 hours,fixed historical cutoff and observed prefix,True,selected,-0.00817033772576577,-0.010539979627889884,-0.004647791033295755,,,
float32,history,40671.0,0.0,0,0.005034892113623585,0.0012271832250996372,hist_clicks_h168,1.0,retained,3316,0.02414930820416228,Historical clicks count over h168,fixed historical cutoff and observed prefix,True,selected,-0.039237635131509456,-0.02373096932025438,-0.021843756491558366,,,
float32,history,0.999146044254303,0.0,0,0.005034892113623585,0.0052688230220928845,hist_clicks_h168_share,1.0,retained,46815,0.005785899668177574,Share of historical clicks activity in last 168 hours,fixed historical cutoff and observed prefix,True,selected,-0.009084623455045878,-0.012335576791223409,-0.0019612738088432727,,,
float32,history,59175.0,0.0,0,0.002752848663360654,0.0012191593448927472,hist_clicks_h336,1.0,redundant,4994,0.023226435008342924,Historical clicks count over h336,fixed historical cutoff and observed prefix,False,redundant,-0.0379847404087388,-0.02277949209299585,-0.020990188899283814,,0.9972188455118234,hist_all_h336
float32,history,0.9999603629112244,0.0,0,0.004542686663566875,0.0014840593058783518,hist_clicks_h336_share,1.0,retained,44722,0.013239624749506388,Share of historical clicks activity in last 336 hours,fixed historical cutoff and observed prefix,True,selected,-0.02327287035173519,-0.026258334814863067,-0.005058062116456579,,,
float32,history,5.454545497894287,0.0,0,0.23062062632657152,0.0007066350301497693,hist_clicks_trend_h1_h6,1.0,capacity,1907,0.010668798789998709,Per-hour clicks rate over 1h divided by 6h rate,fixed historical cutoff and observed prefix,False,capacity,-0.008906825393250625,-0.009539166575450113,-0.011527277130064356,,,
float32,history,3.959183692932129,0.0,0,0.08567682140334971,0.0014364683706429545,hist_clicks_trend_h6_h24,1.0,retained,5269,0.009183324742237702,Per-hour clicks rate over 6h divided by 24h rate,fixed historical cutoff and observed prefix,True,selected,-0.01012770309733081,-0.01153725582562689,-0.00784896280802759,,,
float32,history,2.9932734966278076,0.0,0,0.042545616550554166,0.0015088166518416634,hist_clicks_trend_h24_h72,1.0,retained,11908,0.00908117104428267,Per-hour clicks rate over 24h divided by 72h rate,fixed historical cutoff and observed prefix,True,selected,-0.011323785864517587,-0.013078707868957075,-0.006708633495239648,,,
float32,history,2.330864191055298,0.0,0,0.017022915762830902,0.0020054690662178456,hist_clicks_trend_h72_h168,1.0,retained,25931,0.009356877655708555,Per-hour clicks rate over 72h divided by 168h rate,fixed historical cutoff and observed prefix,True,selected,-0.011527376767344603,-0.014747006471974492,-0.006300063395636245,,,
float32,history,1.998292088508606,0.0,0,0.008406402172707694,0.0012438693756537432,hist_clicks_trend_h168_h336,1.0,retained,38663,0.006827945279321468,Per-hour clicks rate over 168h divided by 336h rate,fixed historical cutoff and observed prefix,True,selected,-0.01069371231310687,-0.014930169421444867,-0.002132538702628868,,,
float32,repeat,1.0,0.0,0,0.9845957203417034,0.0010915929717769247,repeat_clicks_n1_count,1.0,retained,2,0.11178209424101444,Candidate clicks recurrence within last 1 observed events: count,observed prefix,True,selected,0.2518829518803854,0.15679393282148416,0.06592603201088443,,,
float32,repeat,1.0,0.0,0,0.9845957203417034,,repeat_clicks_n1_share,,duplicate,2,0.11178209424101444,Candidate clicks recurrence within last 1 observed events: share,observed prefix,False,duplicate,0.2518829518803854,0.15679393282148416,0.06592603201088443,repeat_clicks_n1_count,,
float32,repeat,1.0,-1.0,0,0.9845957203417034,0.0003213057979309318,repeat_clicks_n1_last_position,1.0,redundant,2,0.11178209424101443,Candidate clicks recurrence within last 1 observed events: last_position,observed prefix,False,redundant,0.2518829518803854,0.15679393282148416,0.06592603201088441,,0.9999999999999637,repeat_clicks_n1_count
float32,repeat,1.0,-1.0,0,0.9845957203417034,,repeat_clicks_n1_first_position,,duplicate,2,0.11178209424101443,Candidate clicks recurrence within last 1 observed events: first_position,observed prefix,False,duplicate,0.2518829518803854,0.15679393282148416,0.06592603201088441,repeat_clicks_n1_last_position,,
float32,repeat,0.0,0.0,0,1.0,,repeat_clicks_n1_span,,constant,1,0.0,Candidate clicks recurrence within last 1 observed events: span,observed prefix,False,constant,0.0,0.0,0.0,,,
float32,repeat,0.0,-1.0,0,0.9845957203417034,8.566535790907269e-05,repeat_clicks_n1_age_hours,0.6666666666666666,redundant,2,0.11178209424101443,Candidate clicks recurrence within last 1 observed events: age_hours,observed prefix,False,redundant,0.2518829518803854,0.15679393282148416,0.06592603201088441,,0.9999999999999637,repeat_clicks_n1_count
float32,repeat,3.0,0.0,0,0.9735220704534711,0.0003309088910106625,repeat_clicks_n3_count,1.0,capacity,4,0.14524427020573003,Candidate clicks recurrence within last 3 observed events: count,observed prefix,False,capacity,0.28070988154029636,0.15984882822719468,0.11536438930590329,,,
float32,repeat,1.0,0.0,0,0.9735220704534711,0.00021565109420627475,repeat_clicks_n3_share,1.0,capacity,5,0.1416207775403194,Candidate clicks recurrence within last 3 observed events: share,observed prefix,False,capacity,0.3040140839839149,0.1525346451984175,0.1090982926373378,,,
float32,repeat,3.0,-1.0,0,0.9735220704534711,7.929023430112598e-05,repeat_clicks_n3_last_position,1.0,capacity,4,0.12403089447595117,Candidate clicks recurrence within last 3 observed events: last_position,observed prefix,False,capacity,0.23825099748971307,0.12405300685309956,0.10498315445175,,,
float32,repeat,3.0,-1.0,0,0.9735220704534711,4.3974527792542584e-05,repeat_clicks_n3_first_position,1.0,capacity,4,0.13259267129399474,Candidate clicks recurrence within last 3 observed events: first_position,observed prefix,False,capacity,0.24773340719746928,0.134360018242671,0.11251887516907753,,,
float32,repeat,2.0,0.0,0,0.9976031734605935,1.3554662688845e-05,repeat_clicks_n3_span,1.0,capacity,3,0.0898530485714694,Candidate clicks recurrence within last 3 observed events: span,observed prefix,False,capacity,0.12987900473072417,0.1005657558398978,0.0778257022440461,,,
float32,repeat,71.03121185302734,-1.0,0,0.9735220704534711,0.00017198958892419028,repeat_clicks_n3_age_hours,1.0,capacity,5633,0.03843238859501124,Candidate clicks recurrence within last 3 observed events: age_hours,observed prefix,False,capacity,0.07998509213048166,0.04307849827574078,0.029183883165401405,,,
float32,repeat,5.0,0.0,0,0.9684793964354987,2.8097430649054383e-05,repeat_clicks_n5_count,1.0,capacity,6,0.15109170265628824,Candidate clicks recurrence within last 5 observed events: count,observed prefix,False,capacity,0.26727675782998417,0.1550725740893261,0.12973709107748665,,,
float32,repeat,1.0,0.0,0,0.9684793964354987,0.00025033011579114056,repeat_clicks_n5_share,1.0,capacity,11,0.13784540788387636,Candidate clicks recurrence within last 5 observed events: share,observed prefix,False,capacity,0.30460230939759814,0.14654600211673444,0.1057022938484937,,,
float32,repeat,5.0,-1.0,0,0.9684793964354987,5.9577781546240786e-05,repeat_clicks_n5_last_position,1.0,capacity,6,0.11456936967293935,Candidate clicks recurrence within last 5 observed events: last_position,observed prefix,False,capacity,0.1861132244783348,0.10346047655008375,0.1081998404334679,,,
float32,repeat,5.0,-1.0,0,0.9684793964354987,5.502310269798036e-05,repeat_clicks_n5_first_position,1.0,capacity,6,0.12788458138995648,Candidate clicks recurrence within last 5 observed events: first_position,observed prefix,False,capacity,0.2029496558462404,0.11690152940740346,0.12086526163851899,,,
float32,repeat,4.0,0.0,0,0.9962491221039157,6.946608831914938e-06,repeat_clicks_n5_span,1.0,capacity,5,0.10099558377388626,Candidate clicks recurrence within last 5 observed events: span,observed prefix,False,capacity,0.14133013707505054,0.09792238604237581,0.09580975708944744,,,
float32,repeat,71.03121185302734,-1.0,0,0.9684793964354987,0.0004466603737240783,repeat_clicks_n5_age_hours,1.0,capacity,8192,0.031173007331238005,Candidate clicks recurrence within last 5 observed events: age_hours,observed prefix,False,capacity,0.06088562607058144,0.032656259648644596,0.025479278049310803,,,
float32,repeat,10.0,0.0,0,0.9621643810565103,0.00010784827399428043,repeat_clicks_n10_count,1.0,capacity,11,0.15762219043341313,Candidate clicks recurrence within last 10 observed events: count,observed prefix,False,capacity,0.24384486493690596,0.15075565077546543,0.14668501451180485,,,
float32,repeat,1.0,0.0,0,0.9621643810565103,0.0002765623984773384,repeat_clicks_n10_share,1.0,capacity,33,0.13616992182947368,Candidate clicks recurrence within last 10 observed events: share,observed prefix,False,capacity,0.3040649228666386,0.14359837670803788,0.10447319421733077,,,
